,Unnamed: 0.1,Unnamed: 0,Subject,Course Title,Description,Institute,Provider,Instructor,Language,Rating,Course_Link
48106,7615,,-1,Amazon Neptune Service Primer (Indonesian),Kursus ini memperkenalkan Anda pada Amazon Neptune dan fitur serta kemampuan intinya  Kursus ini menjelaskan cara layanan ini terintegrasi dengan layanan AWS lain  memperkenalkan terminologi dan konsep teknologi penting  serta berisi demonstrasi layanan Sasaran PesertaKursus ini ditujukan untuk  Para profesional IT  Teknisi platform data  Developer basis data  Arsitek solusiTujuan KursusDalam kursus ini  Anda akan belajar  Membuat daftar tujuan layanan dan fungsinya  Meringkas manfaat layanan  Mengingat cara kerja layanan  Mengidentifikasi kasus penggunaan untuk layanan  Mempelajari penagihan layanan  Mengingat cara mendapatkan informasi tambahan tentang layanan  Memperjelas bagaimana layanan ini terintegrasi dengan layanan lain  Meringkas terminologi relevan yang terkait dengan layanan ini  Mengidentifikasi strategi keamanan yang digunakan oleh layanan iniPrasyaratPeserta dalam kursus ini disarankan memiliki prasyarat berikut  Tidak adaMetode PenyampaianKursus ini dilaksanakan melalui  Pelatihan digitalDurasi20 MenitKerangka KursusKursus ini mencakup konsep berikut  Pengantar Layanan  Tinjauan Teknis Layanan  Demonstrasi Layanan  Penilaian Layanan  Tinjauan Layanan,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/amazon-neptune-service-primer-indonesian-73489
48109,7618,,-1,Seeing Clearly: Computer Vision Theory (Indonesian),Kursus ini menjelajahi cara mesin mencapai pemahaman tentang gambar dan video  Kita akan mengulas topik visi komputer seperti rekognisi otomatis terhadap objek dan aktivitas dan kamera berkemampuan deep learning yang pertama di dunia belum lagi memberikan demontrasi kasus penggunaan seperti pengeditan video dan klasifikasi gambar satelit ,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/seeing-clearly-computer-vision-theory-indonesian-73492
48141,7650,,-1,Linear and Logistic Regression (Indonesian),Bagaimana Anda membuat prediksi di machine learning  Naumaan Nayyar  Ilmuwan Terapan AWS  akan memandu Anda membahas poin poin utama khususnya  model linear untuk regresi  kesalahan kuadrat terkecil  perkiraan kemungkinan maksimum  regularisasi  regresi logistik  minimalisasi kerugian empiris  dan metode optimasi berbasis gradien Catatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris Untuk menampilkan subtitle  klik tombol CC di sudut kanan bawah pemutar ,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/linear-and-logistic-regression-indonesian-73524
48163,7672,,AWS CodePipeline,Introduction to AWS CodePipeline (Indonesian),AWS CodePipeline adalah layanan AWS yang membantu Anda dengan pembaruan aplikasi dan infrastruktur yang cepat dan andal  Dalam kursus pengantar tentang AWS CodePipeline ini  gambaran umum mendetail tentang layanan akan diberikan  termasuk melihat fitur layanan  praktik terbaik saat menggunakan layanan  dan kasus penggunaan umum  Demonstrasi AWS CodePipeline juga akan disediakan Catatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris ,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/introduction-to-aws-codepipeline-indonesian-73546
48166,7675,,Amazon Web Services (AWS),AWS Foundations: Securing Your AWS Cloud (Indonesian),Baik Anda berpikir untuk bermigrasi ke AWS Cloud atau sudah memiliki beban kerja yang berjalan di AWS  mengamankan data dan sumber daya Anda harus menjadi prioritas utama  Kursus ini memperkenalkan beberapa layanan AWS yang dapat Anda gunakan untuk meningkatkan kondisi keamanan Anda saat ini  Kursus ini mencakup berbagai prinsip desain keamanan yang akan membantu Anda merencanakan pendekatan keamanan Anda di AWS Cloud dan memberikan informasi tentang sumber daya yang dapat Anda gunakan untuk memajukan pengetahuan Anda seputar keamanan di AWS    Tingkat kursus  Dasar     Metode penyampaian  Presentasi     Durasi  50 menit    Catatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris Tujuan kursusDalam kursus ini  Anda akan belajar    Mengidentifikasi manfaat dan tanggung jawab keamanan menggunakan AWS Cloud     Menjelaskan berbagai prinsip desain untuk keamanan di cloud   Menentukan layanan AWS mana yang dapat Anda gunakan untuk meningkatkan kondisi keamananAnda Audiens yang ditujuKursus ini ditujukan untuk    Profesional tingkat bisnis TI yang tertarik dengan praktik keamanan cloud     Profesional keamanan dengan pengetahuan kerja minimal AWS PrasyaratKami merekomendasikan bahwa peserta kursus ini memiliki    Pengetahuan kerja tentang praktik keamanan TI dan konsep infrastruktur     Pengetahuan tentang konsep komputasi cloud Kerangka kursusBagian 1  Prinsip Desain Keamanan   Prinsip desain keamanan di AWS Cloud    Model tanggung jawab bersama AWS Bagian 2  Kondisi Keamanan Anda   Autentikasi     Otorisasi     Pemantauan     Pengauditan     Enkripsi    Keamanan jalur data Bagian 3  Langkah selanjutnya   Rekomendasi untuk pelatihan keamanan lainnya     Informasi tentang Panduan Peningkatan Keamanan,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/aws-foundations-securing-your-aws-cloud-indonesia-73549
48168,7677,,-1,Machine Learning for Leaders (Indonesian),Jika Anda adalah pemimpin bisnis  pembelajaran mesin dapat membantu tim Anda memaksimalkan hasil proyek dan mendapatkan wawasan penting tentang kebutuhan bisnis atau pelanggan Anda  Pelajari caranya dalam kursus ini Catatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris ,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/machine-learning-for-leaders-indonesian-73551
48169,7678,,-1,Introduction to AWS X-Ray (Indonesian),AWS X Ray membantu Anda menganalisis dan men debug produksi  aplikasi terdistribusi  seperti yang dibuat menggunakan arsitektur layanan mikro  Dalam kursus ini  kami membahas bagaimana Anda dapat menggunakan AWS X Ray untuk membuat peta layanan  mengidentifikasi kesalahan dan bug  dan membangun aplikasi analisis dan visualisasi Anda sendiri  Kasus penggunaan dan demonstrasi AWS X Ray juga akan disertakan Catatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris ,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/introduction-to-aws-x-ray-indonesian-73552
48174,7683,,Amazon Redshift,Amazon Redshift Service Introduction (Indonesian),Kursus ini memperkenalkan Anda ke Amazon Redshift  layanan yang menyediakan gudang data untuk pelanggan AWS  Kursus ini memperkenalkan Anda pada layanan dan fitur serta kapabilitas intinya  Audiens yang DitujuKursus ini ditujukan untuk Para profesional TIRekayasawan platform dataDeveloper databaseArsitek solusiTujuan KursusDalam kursus ini  Anda akan belajar Membuat daftar tujuan layanan dan fungsinyaMeringkas manfaat dari layananMengingat cara kerja layananMengidentifikasi kasus penggunaan untuk layananMengenali tentang tagihan layananPrasyaratPeserta dalam kursus ini disarankan memiliki prasyarat berikut ini Tidak adaMetode PenyampaianKursus ini dilaksanakan melalui Pelatihan DigitalCatatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris Durasi5 menitKerangka KursusKursus ini mencakup konsep berikut ini Pengantar Layanan,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/amazon-redshift-service-introduction-indonesian-73557
48175,7684,,-1,Configure and Deploy AWS Client VPN (Indonesian),AWS Client VPN menyediakan akses ke sumber daya AWS dalam jaringan on premise dari lokasi mana pun  Dengan persyaratan global untuk bekerja dari rumah  Menghubungkan dan tetap terhubung merupakan hal penting  Kursus ini berisi dua pelajaran independen Yang pertama menyediakan panduan langkah demi langkah untuk mengatur Client VPN sebagai administrator menggunakan Konsol AWS dan antarmuka jalur perintah  CLI Yang kedua memberikan petunjuk langkah demi langkah bagi pengguna klien untuk mengunduh dan meluncurkan VPN dari perangkat keras pribadi mereka Kursus ini menyediakan petunjuk video langkah demi langkah dan dokumentasi untuk mengonfigurasi dan menghubungkan ke Client VPN Tingkat kursus  MenengahMetode penyampaian  Instruksi video langkah demi langkahDurasi  30 menitCatatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris  Untuk menampilkan subtitle  klik tombol CC di sudut kanan bawah pemutar Tujuan kursusDalam kursus ini  Anda akan belajar Mengidentifikasi prasyarat untuk menyiapkan Client VPNMengatur dan mengonfigurasi Client VPN sebagai administratorMenghubungkan ke endpoint Client VPN untuk membuat sesi VPNAudiens yang ditujuKursus ini ditujukan untuk Administrator TIAdministrator CloudOperasi SistemPrasyaratKami merekomendasikan peserta kursus ini memiliki Pengalaman dengan perintah AWS CLIPengetahuan tentang cara mendapatkan sertifikat dan otorisasiMemahami AWS VPC  Subnet  gateway internet  endpoint dan VPNMemahami VPC PeeringIzin yang diperlukan untuk bekerja dengan endpoint Client VPN,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/configure-and-deploy-aws-client-vpn-indonesian-73558
48178,7687,,-1,Deep Dive on Container Security (Indonesian),Keamanan harus menjadi perhatian pertama untuk proyek apa pun   menjaga kerahasiaan  integritas  dan ketersediaan arsitektur Anda  Kontainer memberikan jalan tengah yang unik antara manajemen instans penuh dan layanan sebenarnya  Bertram Dorn  AWS Security Specialist akan membantu Anda mempelajari cara mencapai pemisahan  mengontrol akses  mengatur namespace  mengelola memori  mengamankan komunikasi serta cara membuat penilaian risiko yang sesuai Catatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris ,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/deep-dive-on-container-security-indonesian-73561
48181,7690,,-1,Exam Readiness: AWS Certified Solutions Architect – Associate (Digital) (Indonesian),Ujian AWS Certified Solutions Architect   Associate memvalidasi keahlian teknis dalam merancang dan men deploy sistem yang dapat diskalakan  sangat tersedia  dan toleran terhadap kesalahan di AWS  Bergabung di pelatihan tingkat menengah selama setengah hari ini untuk mempelajari cara menyiapkan ujian dengan menjelajahi area topik ujian dan bagaimana mereka memetakan ke Architecting on AWS dan ke area spesifik untuk dipelajari  Kursus tersebut akan meninjau contoh pertanyaan ujian di setiap bidang topik dan mengajari Anda cara menafsirkan konsep yang diujikan agar dapat mengeliminasi jawaban yang salah dengan lebih mudah  TujuanKursus ini mengajarkan Anda cara Menavigasikan logistik proses ujian  Memahami struktur ujian dan tipe pertanyaan Mengidentifikasi bagaimana pertanyaan berhubungan dengan konsep arsitektural AWS Menafsirkan konsep yang diujikan oleh pertanyaan ujian  Mengalokasikan waktu Anda untuk mempelajari ujian AWS Certified Solutions Architect   Associate Audiens yang DitujuKursus ini ditujukan untuk solutions architect yang sedang bersiap diri untuk mengambil ujian AWS Certified Solutions Architect   AssociatePrasyaratPeserta dalam kursus ini disarankan memiliki prasyarat berikut ini Sekurang kurangnya satu tahun pengalaman langsung merancang dan men deploy sistem yang dapat diskalakan  sangat tersedia  dan toleran terhadap kesalahan pada platform AWSPengetahuan mendalam tentang setidaknya satu bahasa pemrograman level tinggi Kursus yang diambil  Architecting on AWS  atau pengetahuan yang setara Metode PengirimaneLearningDurasi2 jam Garis BesarKursus ini mencakup konsep berikut Tinjauan dan Struktur UjianDomain Konten dan Perincian PertanyaanTopik dan Konsep Dalam Domain KontenStruktur Pertanyaan dan Teknik InterpretasiPertanyaan Ujian Praktik,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/exam-readiness-aws-certified-solutions-architect--73564
48183,7692,,-1,Introduction to Amazon Elastic MapReduce (EMR) (Indonesian),Pengantar Amazon Elastic MapReduce  EMR  menunjukkan alat yang tersedia yang dapat digunakan dengan Amazon EMR dan proses menciptakan kluster  Demonstrasi tentang cara membuat kluster dengan Amazon EMR akan dibahas Catatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris ,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/introduction-to-amazon-elastic-mapreduce-emr-indo-73566
48184,7693,,-1,Introduction to AWS Command Line Interface (CLI) (Indonesian),AWS Command Line Interface  CLI  adalah salah satu dari beberapa cara untuk mengakses sumber daya AWS Anda  Dalam kursus ini  kami membahas gambaran singkat dan kasus penggunaan terkait AWS CLI  Pada akhir kursus  demonstrasi dilakukan untuk menunjukkan cara penggunaan AWS CLI dalam operasi sehari hari Catatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris ,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/introduction-to-aws-command-line-interface-cli-in-73567
48185,7694,,-1,Introduction to Amazon Kinesis Analytics (Indonesian),Ini adalah kursus pengantar tentang Amazon Kinesis Analytics  yang membantu Anda mengkueri data streaming atau membangun seluruh aplikasi streaming menggunakan SQL  Dalam kursus ini  kami membahas cara layanan mengumpulkan  memproses  dan menganalisis data streaming secara real time  Kami juga membahas cara menggunakan dan memantau Amazon Kinesis Analytics dan menjelajahi kasus penggunaan Catatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris ,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/introduction-to-amazon-kinesis-analytics-indonesi-73568
48186,7695,,-1,Introduction to Amazon Elastic Inference (Indonesian),Sekarang Anda dapat mengurangi biaya inferensi pembelajaran mesin hingga 75  dengan menggunakan Amazon Elastic Inference  Amazon EI  Layanan komputasi baru yang diakselerasi untuk Amazon SageMaker dan Amazon EC2 ini memungkinkan Anda menambahkan akselerasi perangkat keras ke inferensi pembelajaran mesin Anda dalam ukuran instans GPU penuh yang lebih kecil  sehingga Anda dapat menghindari kapasitas komputasi GPU yang berlebihan  Dalam video ini  Anda juga akan belajar tentang manfaat dan fitur kunci layanan serta melihat demonstrasi singkat Catatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris ,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/introduction-to-amazon-elastic-inference-indonesi-73569
48187,7696,,Amazon Lex,Introduction to Amazon Lex (Indonesian),Amazon Lex adalah layanan untuk membangun antarmuka percakapan ke dalam aplikasi apa pun dengan menggunakan suara dan teks  Kursus ini memperkenalkan layanan  termasuk cara membuat bot dan menerapkannya ke layanan obrolan yang berbeda kepada Anda  Kami juga meninjau kasus penggunaan untuk layanan ini Catatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris ,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/introduction-to-amazon-lex-indonesian-73570
48189,7698,,AWS Elastic Beanstalk,Introduction to AWS Elastic Beanstalk (Indonesian),AWS Elastic Beanstalk menyediakan platform yang memungkinkan Anda menerapkan aplikasi Anda di cloud dengan cepat  Kursus ini secara singkat akan membahas komponen solusi AWS Elastic Beanstalk yang berbeda  dan melakukan demonstrasi layanan Catatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris ,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/introduction-to-aws-elastic-beanstalk-indonesian-73572
48190,7699,,-1,Amazon ElastiCache Service Introduction (Indonesian),Kursus ini memperkenalkan Anda pada Amazon ElastiCache  layanan yang menyediakan database dalam memori untuk pelanggan AWS  Kursus ini memperkenalkan Anda pada layanan dan fitur serta kapabilitas intinya  Audiens yang DitujuKursus ini ditujukan untuk Para profesional TIRekayasawan platform dataDeveloper databaseArsitek solusiTujuan KursusDalam kursus ini  Anda akan belajar Membuat daftar tujuan layanan dan fungsinyaMeringkas manfaat dari layananMengingat cara kerja layananMengidentifikasi kasus penggunaan untuk layananMengenali tentang tagihan layananPrasyaratPeserta dalam kursus ini disarankan memiliki prasyarat berikut ini Tidak adaMetode PenyampaianKursus ini dilaksanakan melalui Pelatihan DigitalCatatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris Durasi5 menitKerangka KursusKursus ini mencakup konsep berikut ini Pengantar Layanan,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/amazon-elasticache-service-introduction-indonesia-73573
48192,7701,,Amazon Redshift,Best Practices for Data Warehousing with Amazon Redshift (Indonesian),Dalam kursus ini  Anda akan mempelajari tentang konsep penerapan gudang data menggunakan Amazon Redshift  Anda akan belajar tentang desain tabel dasar  penyimpanan data  teknik penyerapan data  dan manajemen beban kerja  Anda juga akan belajar tentang pengaruh ukuran node dan kluster  Catatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris ,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/best-practices-for-data-warehousing-with-amazon-r-73575
48193,7702,,-1,Process Model: CRISP-DM on the AWS Stack (Indonesian),Model CRISP DM membingkai ilmu data sebagai upaya siklis  Di sini  kita akan membahas metodologi dan kerangka kerja CRISP DM lalu menerapkan enam fase model untuk pekerjaan sehari hari Anda sebagai data scientist bersama Jake Chen  konsultan Data Science di AWS Catatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris Untuk menampilkan subtitle  klik tombol CC di sudut kanan bawah pemutar ,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/process-model-crisp-dm-on-the-aws-stack-indonesia-73576
48197,7706,,-1,AWS Foundations: Machine Learning Basics (Indonesian),Apa itu pembelajaran mesin  Bagaimana pembelajaran mesin dapat menyelesaikan masalah bisnis  Kapan waktu yang tepat untuk menggunakan model pembelajaran mesin  Apa saja fase jalur pipa pembelajaran mesin  Dalam kursus ini  Anda mendapatkan gambaran umum mengenai konsep  terminologi  dan proses bidang pembelajaran mesin yang menarik Tingkat kursus  DasarMetode penyampaian  Pelatihan digitalDurasi  30 menitCatatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris Tujuan kursusDalam kursus ini  Anda akan belajar Menjelaskan pembelajaran mesinMendeskripsikan tiga kategori algoritme pembelajaran mesinMenjelaskan pembelajaran mendalamMenjelaskan fase jalur pipa pembelajaran mesinAudiens yang ditujuKursus ini ditujukan untuk PengembangArsitek SolusiTeknisi DataSiapa pun yang ingin belajar tentang jalur pipa pembelajaran mesin PrasyaratSebaiknya peserta kursus ini memiliki Pemahaman dasar tentang infrastruktur AWS CloudKerangka kursusPembelajaran mesinPembelajaran mendalamJalur pipa pembelajaran mesin,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/aws-foundations-machine-learning-basics-indonesia-73580
48198,7707,,-1,Amazon RDS Service Primer (Indonesian),Kursus ini akan memperkenalkan Anda ke Amazon Relational Database Service  Amazon RDS  beserta fitur dan kemampuan intinya  Kursus ini akan menguraikan bagaimana layanan ini terintegrasi dengan layanan AWS lainnya  memperkenalkan konsep terminologi dan teknologi penting  dan meliputi demonstrasi layanan Audiensi yang DitujuKursus ini ditujukan untuk  Para profesional IT  Teknisi platform data  Developer basis data  Arsitek solusiDalam kursus ini  Anda akan belajar Membuat daftar tujuan layanan dan fungsinyaMeringkas manfaat layananMengingat cara kerja layananMengidentifikasi kasus penggunaan untuk layananMempelajari penagihan layananMengingat cara mendapatkan informasi tambahan tentang layananMemperjelas bagaimana layanan ini terintegrasi dengan layanan lainMeringkas terminologi relevan yang terkait dengan layanan iniMengidentifikasi strategi keamanan yang digunakan oleh layanan iniPrasyaratPeserta dalam kursus ini disarankan memiliki prasyarat berikut  Tidak adaMetode PenyampaianKursus ini dilaksanakan melalui  Pelatihan digitalDurasi20 MenitKerangka KursusKursus ini mencakup konsep berikut Pengantar LayananTinjauan Teknis LayananDemonstrasi LayananPenilaian LayananTinjauan Layanan,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/amazon-rds-service-primer-indonesian-73581
48199,7708,,-1,Introduction to AWS Marketplace - Machine Learning Category (Indonesian),AWS Marketplace sekarang menyediakan lebih dari 100 algoritme pembelajaran mesin dan paket model yang dikurasi  Model ini dapat membantu Anda menghindari beban berat yang tidak terdiferensiasi yang terlibat dalam pembuatan model atau algoritme dari awal  Video ini mengulas manfaat tambahan baru ini ke AWS Marketplace  seperti menjual algoritme Anda sendiri kepada ilmuwan data lainnya  Kita juga akan memberikan demo singkat untuk menunjukkan betapa mudahnya untuk memulai Catatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris ,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/introduction-to-aws-marketplace-machine-learning--73582
48200,7709,,-1,Amazon RDS Service Introduction (Indonesian),Kursus ini memperkenalkan Anda ke Amazon Relational Database Service  Amazon RDS  layanan yang menyediakan database relasional untuk pelanggan AWS  Kursus ini memperkenalkan Anda pada layanan dan fitur serta kapabilitas intinya  Audiens yang DitujuKursus ini ditujukan untuk Para profesional TIRekayasawan platform dataDeveloper databaseArsitek solusiTujuan KursusDalam kursus ini  Anda akan belajar Membuat daftar tujuan layanan dan fungsinyaMeringkas manfaat dari layananMengingat cara kerja layananMengidentifikasi kasus penggunaan untuk layananMengenali tentang tagihan layananPrasyaratPeserta dalam kursus ini disarankan memiliki prasyarat berikut ini Tidak adaMetode PenyampaianKursus ini dilaksanakan melalui Pelatihan DigitalCatatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris Durasi5 menitKerangka KursusKursus ini mencakup konsep berikut ini Pengantar Layanan,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/amazon-rds-service-introduction-indonesian-73583
48202,7711,,-1,Exploring the Machine Learning Toolset (Indonesian),Anda dapat menggunakan machine learning  apa pun latar belakang dan pengalaman Anda  Dalam kursus ini  kami akan menunjukkan beberapa layanan machine learning AWS yang dapat Anda gunakan untuk membangun model dan menambahkan kecerdasan ke aplikasi ,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/exploring-the-machine-learning-toolset-indonesian-73585
48203,7712,,-1,Introduction to Amazon SageMaker Neo (Indonesian),Amazon SageMaker Neo adalah kemampuan pembelajaran mesin baru yang memungkinkan pengembang menerapkan model pembelajaran mesin dari beberapa kerangka kerja ke beberapa platform di cloud dan di edge  Dalam kursus ini  kita membahas bagaimana Neo melakukan hal ini dengan mengubah model dari format kerangka kerja khusus menjadi kode portabel yang dapat berjalan di beberapa platform  Selama perubahan berlangsung  Neo secara otomatis mengoptimalkan model pembelajaran mesin hingga seperseratus dari ukuran aslinya dengan menggandakan kinerja dan tetap menjaga akurasinya  Manfaat dan fitur utama dari layanan ini juga dibahas  bersama dengan beberapa kemungkinan kasus penggunaan Neo Catatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris ,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/introduction-to-amazon-sagemaker-neo-indonesian-73586
48206,7715,,-1,Math for Machine Learning (Indonesian),Untuk memahami pembelajaran mesin modern  Anda juga perlu memahami vektor dan matriks  aljabar linier  teorema peluang  kalkulus univariat  dan kalkulus multivariat  Kursus ini  dipimpin oleh Instruktur Machine Learning AWS Brent Werness  mencakup semuanya ,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/math-for-machine-learning-indonesian-73589
48207,7716,,-1,"Getting Started with AWS Security, Identity, and Compliance (Indonesian)",Kursus ini memberikan ikhtisar tentang teknologi keamanan  kasus penggunaan  manfaat  dan layanan AWS  Kursus ini memperkenalkan berbagai layanan dalam kategori layanan Keamanan  Identitas  dan Kepatuhan AWS  Pada akhir kursus ini  Anda akan mendapatkan pemahaman tentang pentingnya keamanan di cloud dan dapat mengidentifikasi layanan AWS yang dapat digunakan untuk mengamankan data  Tingkat kursus  DasarDurasi  3 jamAktivitasKursus ini mencakup presentasi  video  elemen interaktif  dan penilaian Tujuan kursusDalam kursus ini  Anda akan belajar Mendeskripsikan keamanan dan pentingnya keamanan untuk AWSMendeskripsikan perbedaan antara AWS dan on premises perihal keamananMendefinisikan lima area pilar keamanan dari kerangka kerja AWS Well ArchitectedMengidentifikasi dan mendeskripsikan layanan AWS yang digunakan dalam Identity and Access ManagementMengidentifikasi dan mendeskripsikan layanan AWS yang digunakan untuk kontrol detectiveMengidentifikasi dan mendeskripsikan layanan AWS yang digunakan dalam perlindungan infrastrukturMengidentifikasi dan mendeskripsikan layanan AWS yang digunakan dalam perlindungan dataMenjelaskan bagaimana respons insiden dilakukan pada AWSAudiens yang ditujuKursus ini ditujukan untuk Para profesional tingkat bisnis IT yang tertarik dengan praktik keamanan di cloudProfesional keamanan dengan pengetahuan kerja AWS yang minimalBagi yang baru mengenal AWS dan ingin mengembangkan pemahaman tentang konsep dan layanan keamanan dasar dan di cloudPrasyaratTidak adaKerangka kursusBagian 1  Pengantar KursusIkhtisarOn Premises dan AWS CloudKeamanan di AWS CloudKerangka kerja AWS Well ArchitectedBagian 2  Identity and Access ManagementAutentikasi vs  OtorisasiAWS Identity and Access Management  IAM  untuk Manajemen AksesAmazon Cognito untuk Autentikasi SelulerAWS Directory Service untuk Federasi PenggunaBagian 3  Kontrol DetectiveIkhtisar PemantauanAmazon GuardDuty untuk Deteksi AncamanAWS Security Hub untuk Prioritas TemuanAmazon Macie untuk Pemantauan DataBagian 4  Perlindungan InfrastrukturMengamankan Sumber Daya Komputasi AndaAWS WAF untuk Filter Lalu LintasAWS Shield untuk Perlindungan DDoSBagian 5  Perlindungan DataEnkripsi pada AWSAWS Key Management Service  AWS KMS  untuk Manajemen KunciAWS Certificate Manager  ACM  untuk Pengamanan KomunikasiAWS Secrets Manager untuk Manajemen KredensialBagian 6  Respons InsidenMemikirkan Ulang Respons InsidenAWS Config untuk Menanggapi InsidenBagian 7  Apa BerikutnyaAWS Well Architected ToolLangkah BerikutnyaPenilaian Kursus,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/getting-started-with-aws-security-identity-and-co-73590
48211,7720,,-1,Introduction to Amazon Quicksight (Indonesian),Ini adalah video pengantar di Amazon QuickSight   layanan analitik bisnis yang didukung cloud yang memudahkan untuk membangun visualisasi  melakukan analisis ad hoc  dan dengan cepat mendapatkan wawasan bisnis dari data Anda  Dalam kursus ini  kita akan membahas manfaat menggunakan Amazon QuickSight dan cara kerja layanan  Kursus ini juga akan mencakup demonstrasi sehingga Anda dapat melihat cara kerja Amazon QuickSight secara langsung Catatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris ,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/introduction-to-amazon-quicksight-indonesian-73594
48213,7722,,-1,Introduction to Amazon Translate (Indonesian),Ini adalah kursus pengantar tentang Amazon Translate  layanan AWS yang menggunakan teknologi pembelajaran mesin lanjutan untuk memberikan terjemahan berkualitas tinggi sesuai permintaan  Kursus ini memperkenalkan Anda pada fitur dan manfaat layanan ini  Kita juga membahas beberapa kasus penggunaan dan contoh Amazon Translate  sehingga Anda dapat melihat penggunaan layanan ini Catatan  Kursus ini memiliki transkrip subtitle lokal  Narasi disampaikan dalam bahasa Inggris ,Amazon Web Services,AWS Skill Builder,-1,Indonesian,-1.0,https://www.classcentral.com/course/introduction-to-amazon-translate-indonesian-73596
