,Unnamed: 0.1,Unnamed: 0,Subject,Course Title,Description,Institute,Provider,Instructor,Language,Rating,Course_Link
46997,6506,,AWS Snowcone,AWS Snowcone Getting Started (French),Description du coursAWSSnowcone est le plus petit membre de la famille AWSSnow d'appareils de calcul  de stockage et de transfert de donn es en p riph rie  Vous pouvez utiliser Snowcone dans les sacs   dos de premiers intervenants    bord de v hicules et m me de drones  ou dans tout autre cas d'utilisation n cessitant un appareil portable peu encombrant  Vous pouvez lancer des applications de calcul en p riph rie  transf rer des donn es en ligne avec AWSDataSync   partir d'emplacements p riph riques  ou envoyer le p riph rique   AWS pour un transfert de donn es hors ligne Ce cours vous pr sente Snowcone  ses avantages  ses cas d'utilisation et son mod le de tarification    la fin du cours  vous serez en mesure d'expliquer les caract ristiques de Snowcone et de comparer Snowcone avec les autres membres de la famille AWS Snow    Niveau de cours  interm diaire   Dur e  50minutesRemarque   ce cours comporte des transcriptions ou des sous titres localis s  La narration est en anglais Pour afficher les sous titres  cliquez sur le boutonCC dans le coin inf rieur droit du joueur Activit sCe cours comprend des modules   lire   votre rythme  des vid os de pr sentation et un quiz pour v rifier vos connaissances Objectifs ducoursDansce cours  vous apprendrez   D crire le service AWS Snowcone et comment il r pond aux d fis courants li s   l'informatique de p riph rie  au transfert de donn es et au stockage en p riph rie  Faire la diff rence entre AWS Snowcone et les autres membres de la famille AWS Snow  Discuter des cas d'utilisation courants et pratiques d'AWS Snowcone  D crire les principales options et sp cifications techniques d'AWS Snowcone  D crire la structure tarifaire d'AWS Snowcone Publicvis Cecours s'adresse aux personnes suivantes  Administrateurs de stockage  Architectes cloud   D cideurs d'entreprises   Administrateurs cloud  Ing nieurs de migrationPr requis  AucunD roulement ducoursIntroduction du coursIntroduction  D fis auxquels le march  est confront  Pr sentation de la famille AWSSnowAWS Snowcone  Pr sentation d'AWSSnowcone  Flux de travail et cas d'utilisation Pr sentation technique  Sp cifications techniques  Services et int gration  S curit Tarification et disponibilit  Tarification et disponibilit valuation des connaissances   valuation des connaissancesRessources  sondage et commentaires  Ressourcessuppl mentaires  Remerciements et commentaires,Amazon Web Services,AWS Skill Builder,-1,French,-1.0,https://www.classcentral.com/course/aws-snowcone-getting-started-french-72380
47019,6528,,AWS DeepLens,Worker Safety Project with AWS DeepLens (French),DescriptionCe cours de niveau interm diaire est con u pour vous aider   d poussi rer votre appareil AWS DeepLens  et   passer de novice   expert AWS DeepLens  Le cours vous aidera   y parvenir en vous guidant pas   pas dans un projet de d tection d'objets qui  en fin de compte  permettra d'identifier sur un chantier les personnes qui ne portent pas de casques de s curit Public vis Ce cours s'adresse aux personnes suivantes D veloppeursExperts en Machine LearningObjectifs du coursDans ce cours  vous apprendrez  Configurer les r les IAM appropri s et cr er un compartiment Amazon S3 n cessaire pour ce projet AWS DeepLens sp cifiqueCr er une fonction Lambda Reconna tre l'objet et une fonction Lambda d'inf rence AWS DeepLensCr er et d ployer un projet AWS DeepLens  etAfficher et analyser les r sultats du projet   l'aide d'AWS IoT et d'Amazon CloudWatch Pr requisPour assister   ce cours  les pr requis suivants sont recommand s Connaissance g n rale du fonctionnement d'AWS DeepLensAppareil AWS DeepLens enregistr Exp rience dans le d veloppement dans le Cloud AWS et dans l'utilisation de services tels qu'AWS Lambda  Amazon CloudWatch  Amazon S3 et Amazon SageMaker M thode d'apprentissageCe cours est dispens  en tant que formation en ligne Dur e30minutesD roulement du coursCe cours est divis  en modules suivants Module1  Introduction du coursModule2  Pr sentation du projet et architecture des applicationsModule3  Role Access et compartiment Amazon S3Module4  Cr er une fonction Lambda de reconnaissance des objetsModule5  Cr er une fonction Lambda d'inf rence AWS DeepLensModule6  Cr er un projet AWSDeepLensModule7  D ployer le projet AWS DeepLensModule8  Afficher et analyser les r sultats du projet,Amazon Web Services,AWS Skill Builder,-1,French,-1.0,https://www.classcentral.com/course/worker-safety-project-with-aws-deeplens-french-72402
47023,6532,,-1,Introduction to Amazon Elastic Compute Cloud (EC2) (French),Nous allons vous pr senter AmazonElasticComputeCloud  AmazonEC2  un service Web qui fournit une capacit  de calcul s curis e et redimensionnable dans le cloud  Nous passerons en revue le service et vous expliquerons comment cr er et configurer une instance AmazonEC2  Remarque  ce cours comporte des transcriptions ou des sous titres localis s  La narration est en anglais Pour afficher les sous titres  cliquez sur le boutonCC dans le coin inf rieur droit du lecteur ,Amazon Web Services,AWS Skill Builder,-1,French,-1.0,https://www.classcentral.com/course/introduction-to-amazon-elastic-compute-cloud-ec2--72406
47028,6537,,Amazon Web Services (AWS),AWS Technical Essentials (French),Description du coursAWS Technical Essentials pr sente les services essentiels AWS et solutions courantes  Le cours aborde les concepts fondamentaux AWS li s au calcul    la base de donn es  au stockage  aux r seaux    la surveillance et   la s curit  Vous commencerez   travailler dans AWS par le biais d'exp riences de cours pratiques  Le cours pr sente les concepts n cessaires pour am liorer votre compr hension des services AWS  afin que vous puissiez prendre des d cisions  clair es sur les solutions qui r pondent aux besoins commerciaux  Tout au long du cours  vous b n ficierez d'informations sur la cr ation  la comparaison et l'application de solutions cloud hautement disponibles  tol rantes aux pannes   volutives et rentables  Niveau du cours   Fundamental  Dur e   4 heuresActivit sCe cours comprend des pr sentations  des d monstrations  des vid os  des v rifications des connaissances et une  valuation Objectifs du coursDans ce cours  vous apprendrez     D crire la terminologie et les concepts li s aux services AWS     Naviguer dans la Console de gestion AWS   Expliquer les concepts cl s des mesures de s curit  AWS et AWS Identity and Access Management  IAM    Faire la distinction entre plusieurs services de calcul AWS  y compris Amazon Elastic Compute Cloud  Amazon EC2  AWS Lambda  Amazon Elastic Container Service  Amazon ECS  et Amazon Elastic Kubernetes Service  Amazon EKS    Comprendre les offres de stockage et de base de donn es AWS  y compris Amazon Relational Database Service  Amazon RDS  Amazon DynamoDB et Amazon Simple Storage Service  Amazon S3    Explorer les services de mise en r seau AWS   Acc der aux fonctions de surveillance Amazon CloudWatch et les configurer  Public vis Ce cours s'adresse aux personnes suivantes   Personnes charg es de promouvoir aupr s des clients les avantages techniques offerts par les services AWS  Personnes souhaitant d couvrir comment commencer   utiliser AWS   Administrateurs SysOps  Architectes de solutions  D veloppeursPr requisPour assister   ce cours  il est conseill  aux participants de disposer des connaissances suivantes   Exp rience informatique  Connaissances de base sur les architectures et composants courants du centre de donn es  serveurs  r seaux  bases de donn es  applications  etc  Aucune exp rience pr alable sur le cloud computing ou AWS requise D roulement du coursIntroduction du coursModule 1   introduction   Amazon Web Services  Pr sentation du Cloud AWS  S curit  dans le Cloud AWS  H bergement de l'application de r pertoire des employ s dans AWS  D monstration   pr sentation d'AWS Identity and Access Management  IAM Module 2   AWS Compute  Calcul en tant que service dans AWS  Pr sentation d'Amazon Elastic Compute Cloud  Cycle de vie des instances Amazon EC2  Services de conteneur AWS  Qu'est ce que la technologie sans serveur   Pr sentation d'AWS Lambda  S lection du bon service de calcul  D monstration   lancement de l'application de r pertoire des employ s sur Amazon EC2Module 3   r seaux AWS  R seaux dans AWS  Pr sentation d'Amazon Virtual Private Cloud  Amazon VPC  Routage Amazon VPC  S curit  Amazon VPC  D monstration   cr ation d'un VPC et relancement de l'application de r pertoire d'entreprise dans Amazon EC2Module 4   stockage AWS  Types de stockage AWS  Stockage d'instance Amazon EC2 et Amazon Elastic Block Store  Amazon EBS  Stockage d'objets avec Amazon S3  S lection du bon service de stockage  D monstration   cr ation d'un compartiment Amazon S3Module 5   bases de donn es  D couverte des bases de donn es dans AWS  Amazon Relational Database Service  Bases de donn es sp cifiques  Introduction   Amazon DynamoDB  S lection du bon service de base de donn es AWS  D monstration   impl mentation et gestion d'Amazon DynamoDBModule 6   surveillance  optimisation et technologie sans serveur  Surveillance  Optimisation  Autre architecture d'application de r pertoire des employ s sans serveur  D monstration   configuration de la haute disponibilit  pour votre applicationModule 7   r sum  du coursModule 8    valuation de f,Amazon Web Services,AWS Skill Builder,-1,French,-1.0,https://www.classcentral.com/course/aws-technical-essentials-french-72411
47034,6543,,-1,AWS Managed Services (AMS): Readiness (French),AWS Managed Services  AMS  all ge la complexit  op rationnelle li e   l'ex cution sur AWS de charges de travail cloud complexes  Pour ce faire  AMS s'associe   des  quipes d'int gration de services dans le but commun d'int grer rapidement les clients et de d ployer leurs charges de travail dans l'environnement AMS Ce cours  le premier d'une s rie  offre un aper u de haut niveau d'un parcours d'int gration r ussi  ainsi qu'une introduction   certains des outils et processus utilis s par AMS pour assurer le succ s Remarque   ce cours comporte des transcriptions ou des sous titres localis s  La narration est en anglais Pour afficher les sous titres  cliquez sur le bouton CC dans le coin inf rieur droit du joueur Public vis Ce cours s'adresse aux personnes suivantes   Partenaires  Clients  InterneObjectifs du cours  la fin de ce cours  vous saurez   D finir le succ s en termes de parcours d'int gration  Vous assurer que votre  quipe est pr te pour l'int gration  Localiser les outils et les ressources pour planifier et pr parer l'int grationPr requisPour participer   ce cours  il est recommand  de satisfaire aux pr requis suivants   Une compr hension de base des services et concepts AMSM thode d'apprentissageCe cours combine les m thodes d'apprentissage suivantes   Vid o avec sous titres  Formation en ligneDur e20 minutesD roulement du coursCe cours aborde les concepts suivants   Un parcours d'int gration r ussie  Pr paration de l' quipe  Outils et ressources,Amazon Web Services,AWS Skill Builder,-1,French,-1.0,https://www.classcentral.com/course/aws-managed-services-ams-readiness-french-72417
47046,6555,,-1,Media Glossary (French),Il s'agit d'un glossaire num rique de base de termes et de concepts essentiels de base de la compression  du traitement et de la diffusion vid o  Il peut  tre utilis  comme ressource autonome ou comme ressource compl mentaire pour d'autres formations sur les services multim dias ,Amazon Web Services,AWS Skill Builder,-1,French,-1.0,https://www.classcentral.com/course/media-glossary-french-72429
47053,6562,,-1,Amazon Simple Storage Service (Amazon S3) Performance Optimization (French) ,Description ducours  mesure que votre organisation et votre activit  se d veloppent  de plus en plus d'utilisateurs  d'applications et d'autres services AWS interagissent avec vos objets r sidant dans AmazonS3  L'optimisation des performances de telles interactions peut vous aider   r duire les temps d'arr t    augmenter l'efficacit  et   am liorer l'exp rience client  Dans ce cours  vous d couvrirez les fonctionnalit s et les techniques que vous pouvez utiliser pour obtenir des performances optimales lors de l'utilisation d'AmazonS3  Vous explorerez  galement les outils disponibles pour surveiller les performances d'AmazonS3     Niveauducours  avanc    Dur e  60minutesActivit sCe programme comprend des le ons interactives  des d monstrations et des v rifications des connaissances Objectifs ducoursDansce cours  vous apprendrez     Utiliser des pr fixes pour am liorer les performances d'AmazonS3   Impl menter des d lais d'attente  de nouvelles tentatives et des interruptions pour g rer les retards de connexion   Impl menter la parall lisation pour optimiser le d bit   Impl menter AmazonS3Select pour r cup rer des donn es d'objet sp cifiques   Acc l rer la diffusion de contenu avec AmazonCloudFront   Utiliser Transfer Acceleration pour acc l rer les transferts de donn es disparates g ographiquement   Surveiller les performances d'AmazonS3   l'aide d'AmazonCloudWatchPublicvis Cecours s'adresse aux personnes suivantes    Architectes cloud   Architectes de stockage   D veloppeurs   Ing nieurs desop rationsPr requisPour assister   ce cours  il est conseill  aux participants de disposer des connaissancessuivantes    R alisation d'une architecture sur AWS ou exp rience  quivalente   Formation Premiers pas avec AmazonSimpleStorageService  AmazonS3    Formation Mise en route avec AWSStorage Plan ducoursSection 1  Utilisation de pr fixes   Examen du sch ma de d nomination AmazonS3   Partitionnement des pr fixes AmazonS3   Consid rations relatives   la d nomination des pr fixesSection 2  Mise   l' chelle horizontale des connexions   Introduction   la parall lisation   Avantages de la mise en  uvre de chargements partitionn s   Processus de chargements partitionn s   Chargement d'un objet   l'aide du chargement partitionn Section 3  R pondre aux retards et aux d faillances de connexion   Techniques pour rem dier aux retards et aux d faillances de connexion   Impl mentation de d lais d'attente et de nouvelles tentatives dans AWS   Directives g n rales pour la mise en  uvre des d lais et des nouvelles tentativesSection 4  R duire le volume des transferts de donn es   l'aide d'AmazonS3 Select   Exigences et limites   Utilisation d'AmazonS3 Select   Int gration dans AmazonEMRSection 5  Acc l ration de la diffusion de contenu   l'aide d'AmazonCloudFront   Configurer CloudFront pour diffuser du contenu   Diffusion du contenu par CloudFront aux utilisateurs   S curisation de votre distribution CloudFrontSection 6  Utiliser Transfer Acceleration pour acc l rer les transferts de donn es disparates g ographiquement   Quand utiliser Transfer Acceleration   Comparer des demandes acc l r es et non acc l r es   Exigences et consid rations concernant l'utilisation de Transfer Acceleration   Utilisation de Transfer AccelerationSection 7  Surveillance des performances AmazonS3 avec AmazonCloudWatch    l ments cl s de CloudWatch   M triques AmazonS3 que vous pouvez surveiller avec CloudWatch,Amazon Web Services,AWS Skill Builder,-1,French,-1.0,https://www.classcentral.com/course/amazon-simple-storage-service-amazon-s3-performan-72436
47057,6566,,-1,Basics of Amazon Detective (French),Description ducoursDans ce cours  vous allez apprendre les concepts fondamentaux d'Amazon Detective  Ce service de s curit  d'Amazon Web Services  AWS  facilite l'analyse  l'investigation et l'identification rapide de la cause racine des probl mes de s curit  potentiels ou des activit s suspectes  Detective collecte automatiquement les donn es des journaux de vos ressources AWS et utilise le machine learning  l'analyse statistique et la th orie des graphes pour cr er un ensemble de donn es li es  Ce cours permet de vous familiariser avec Detective et vous aide   mener facilement des investigations de s curit  plus rapides et plus efficaces  Cours fourni par Amazon Web Services  AWS  Niveau du cours  Fondamentaux  Dur e  20minutes Activit sCecours comprend des pr sentations  des d monstrations et des  valuations Objectifs ducours  la fin de ce cours  vous saurez  Identifier la mani re dont Detective r sout les incidents de s curit  actuels et les d fis des investigations  D crire les cas d'utilisation et les concepts essentiels du service Detective  Comparer Detective aux autres services de r ponse aux incidents AWS  Identifier les pr requis et les bonnes pratiques pour d marrer avec Detective  Effectuer une d monstration du service Detective Publicvis Cecours s'adresse aux personnes suivantes  Professionnels du cloud  Investigateurs en s curit  D veloppeurs de logiciels  Administrateurs DevOps  Administrateurs informatiques  Administrateurs r seauPr requisPour assister   ce cours  il est conseill  aux participants de disposer des connaissancessuivantes  AWSCertifiedCloudPractitioner  recommand  AWS Certified Security   Specialty  recommand D roulement ducours  Concepts fondamentaux d'Amazon Detective  Investigations sur les incidents avec Amazon Detective  Avantages d'Amazon Detective dans le domaine de la r ponse aux incidents  Tarification d'Amazon Detective  Conditions pr alables   l'adoption d'Amazon Detective  Recommandations de bonnes pratiques  D monstration du service,Amazon Web Services,AWS Skill Builder,-1,French,-1.0,https://www.classcentral.com/course/basics-of-amazon-detective-french-72440
47107,6616,,Amazon Elastic Container Service (ECS),Introduction to Amazon Elastic Container Service (French),Ce cours pr sente Amazon Elastic Container Service ou Amazon ECS  le service AWS qui vous aide   ex cuter des applications conteneuris es dans un environnement de production  Le cours d butera par une rapide pr sentation des conteneurs  puis abordera les fonctionnalit s et les avantages de l utilisation d Amazon ECS  Il inclura  galement une d monstration du service et un tour d horizon de diff rents cas d utilisation d Amazon ECS Remarque   ce cours comporte des transcriptions ou des sous titres localis s  La narration est en anglais  Pour afficher les sous titres  cliquez sur le bouton CC dans le coin inf rieur droit du lecteur ,Amazon Web Services,AWS Skill Builder,-1,French,-1.0,https://www.classcentral.com/course/introduction-to-amazon-elastic-container-service--72490
47109,6618,,-1,AWS Analytics Services Overview (French),Ce cours pr sente les outils AWSAnalytics  une cat gorie de services  troitement int gr s afin d assurer l importation  le stockage  l analyse et la visualisation de donn es Remarque  ce cours comporte des transcriptions ou des sous titres localis s  La narration est en anglais Pour afficher les sous titres  cliquez sur le boutonCC dans le coin inf rieur droit du lecteur ,Amazon Web Services,AWS Skill Builder,-1,French,-1.0,https://www.classcentral.com/course/aws-analytics-services-overview-french-72492
47118,6627,,-1,Introduction to AWS Auto Scaling (French),AWS Auto Scaling vous permet de configurer de fa on centralis e la mise   l' chelle automatique pour les multiples ressources AWS  volutives utilis es par votre application   partir d'une seule interface  Dans ce cours  nous vous pr sentons ce service et certains de ses avantages et fonctionnalit s principales  Nous fournissons  galement une d mo de ce service  Remarque   ce cours comporte des transcriptions ou des sous titres localis s  La narration est en anglais ,Amazon Web Services,AWS Skill Builder,-1,French,-1.0,https://www.classcentral.com/course/introduction-to-aws-auto-scaling-french-72501
47121,6630,,Amazon Web Services (AWS),Introduction to AWS Solutions (French),Description du coursCe cours pr sente les solutions Amazon Web Services  AWS  Vous y apprendrez   gagner du temps et   r duire les efforts de d veloppement en utilisant les solutions AWS pour des dizaines de probl mes techniques et commerciaux Niveau de cours   Interm diaire  L200 Dur e   30 minutesActivit sCe cours comprend des vid os anim es  du contenu interactif  des v rifications des connaissances et une  valuation finale Objectifs du coursDans ce cours  vous apprendrez    R soudre les probl mes couramment rencontr s par les clients avec les solutions AWS appropri esD crire les diff rents types de solutions AWS et leur objectifVous familiariser avec au moins un cas d'utilisation pour chaque type de ressource associ  aux solutions AWS num rer les principales impl mentations de solutions AWSIdentifier les sources d'informationsPublic vis Ce cours s'adresse aux personnes suivantes  D veloppeurs logiciels Concepteurs d'architecture cloudPr requisPour assister   ce cours  il est conseill  aux participants de disposer des connaissances suivantes  AucuneD roulement du coursModule 1   IntroductionB n ficiez d'une vue d'ensemble des solutions Amazon Web Services  AWS D couvrez comment les cr ateurs et les clients utilisent les solutions AWSModule 2   Pr sentation des solutions AWSPr sentation des types de ressources associ s aux solutions AWSCaract ristiques des offresObjectif des solutions AWS Liens   marquer d'un signetBr ve v rification des connaissances Module 3   Pr sentation des impl mentations de solutions AWS Vue d'ensemble des impl mentations de solutions AWS Exemples d'impl mentations de solutions AWSTechnologies et secteurs d'activit  dans lesquels les impl mentations de solutions AWS sont utilis esCas d'utilisation des impl mentations de solutions AWS     AWS Instance Scheduler  Liens   marquer d'un signetBr ve v rification des connaissances Module 4   Pr sentation des structures de solutions AWSVue d'ensemble des structures de solutions AWSAvantages et objectifs li s aux structures de solutions AWSCas d'utilisation des structures de solutions AWS     Mod le API Gateway vers Lambda   Liens   marquer d'un signetBr ve v rification des connaissances Module 5   Pr sentation des offres de conseil en mati re de solutions AWS Vue d'ensemble des offres de conseil en mati re de solutions AWS Avantages et objectifs li s aux offres de conseil en mati re de solutions AWSCas d'utilisation de l'offre de conseil en mati re de solutions AWS   ClearDATA Comply    Liens   marquer d'un signetBr ve v rification des connaissances Module 6   R capitulatif et ressources suppl mentairesVue d'ensemble des rubriques trait esLiens vers des ressources suppl mentaires valuation finale,Amazon Web Services,AWS Skill Builder,-1,French,-1.0,https://www.classcentral.com/course/introduction-to-aws-solutions-french-72504
47124,6633,,-1,Exam Readiness: AWS Certified Solutions Architect – Professional (French),DescriptionL'examen AWS Certified Solutions Architect   Professional valide une exp rience et des comp tences techniques avanc es en mati re de conception d'applications et de syst mes distribu s sur la plateforme AWS  Les personnes poss dant deux ans ou plus d'exp rience pratique dans la conception et le d ploiement d'une architecture cloud sur AWS devraient suivre cet atelier avanc  d'une journ e compl te pour apprendre   se pr parer pour r ussir l'examen  L'atelier explore les rubriques de l'examen  montre comment elles se rapportent   l'architecture sur AWS et les mappe avec des domaines sp cifiques pour un futur apprentissage autonome  Le cours comprend des exemples de questions d'examen de chaque domaine et des discussions sur les concepts test s afin d'aider les candidats ainsi test s   mieux  liminer les r ponses incorrectes Les rubriques du cours porteront sur chacun des cinq domaines de l'examen 1  Conception pour la complexit  organisationnelle2  Conception de nouvelles solutions3  Planification de la migration4  Ma trise des co ts5  Am lioration continue des solutions existantesPublic vis Ce cours s'adresse aux architectes de solutions qui se pr parent   passer l'examen AWS Certified Solutions Architect   Professional Objectifs du coursCe cours est con u pour enseigner aux participants comment   parcourir la logistique du processus d'examen   Comprendre la structure de l'examen et les types de questions  identifier la relation entre les questions et les concepts architecturaux d'AWS   interpr ter les concepts  valu s par les questions d'examen   r partir le temps de pr paration pour l'examen AWS Certified Solutions Architect   Professional Pr requisNous recommandons aux participants de ce cours de r pondre aux crit res suivants   Au moins deux ans d'exp rience pratique dans la conception le d ploiement d'architectures cloud sur AWS  Exp rience en mati re d' valuation des besoins des applications cloud et de formulation de recommandations architecturales pour leur impl mentation  leur d ploiement et leur provisionnement   Aptitude   fournir des conseils sur l'utilisation des meilleures pratiques en conception architecturale pour de multiples applications projets dans une entreprise  Compr hension des infrastructures de cloud hybride  Familiarit  avec l'AWS CLI  la console de gestion AWS  les API AWS  l'AWS Billing Console et AWS CloudFormationM thode de formationCe cours utiliser des vid os Remarque   il n'y a pas d'exercices d'atelier technique dans ce cours Dur e4 heures D roulement du coursCe cours aborde les concepts suivants   Module 0   Introduction  Module 1   Complexit  organisationnelle  Module 2   Nouvelles solutions   Partie 1  Module 3   Nouvelles solutions   Partie 2  Module 4   Planification de la migration  Module 5   Ma trise des co ts  Module 6   Am lioration des architectures   Partie 1  Module 7   Am lioration des architectures   Partie 2,Amazon Web Services,AWS Skill Builder,-1,French,-1.0,https://www.classcentral.com/course/exam-readiness-aws-certified-solutions-architect--72507
47128,6637,,-1,Introduction to Amazon Route 53 (French),Il s'agit d'une pr sentation d'Amazon Route53  un service web de syst me de noms de domaine  DNS  dans le cloud hautement disponible et  volutif  Dans ce cours  nous expliquerons le fonctionnement du service et nous cr erons une zone h berg e en d monstration Remarque   ce cours comporte des transcriptions ou des sous titres localis s  La narration est en anglais ,Amazon Web Services,AWS Skill Builder,-1,French,-1.0,https://www.classcentral.com/course/introduction-to-amazon-route-53-french-72511
47137,6646,,-1,Preview Course: Introduction to Deep Learning (French),Ce cours d introduction pr sente les concepts du Deep Learning  DL  Dans ce cours  nous allons aborder les servicesAWS disponibles pour le Deep Learning et d couvrir le cas d tude d un client AWS qui innove gr ce   cette technique Remarque  ce cours comporte des transcriptions ou des sous titres localis s  La narration est en anglais Pour afficher les sous titres  cliquez sur le boutonCC dans le coin inf rieur droit du lecteur ,Amazon Web Services,AWS Skill Builder,-1,French,-1.0,https://www.classcentral.com/course/preview-course-introduction-to-deep-learning-fren-72520
47143,6652,,-1,AWS Managed Services (AMS) Advanced: ServiceNow Connector Application (French),L'application AWS Managed Services  AMS  Connector connecte votre environnement AMS directement   ServiceNow  Cette application permet de centraliser vos t ches de gestion des services informatiques  ITSM  dans un seul panneau ou tableau de bord  Dans ce cours  vous d couvrirez les avantages et les t ches courantes effectu es dans l'application AMS ServiceNow Connector  Niveau du cours  Fondamentaux  Dur e  45minutesActivit sCe cours comprend des sc narios concrets  des d monstrations vid o et des textes  Objectifs ducoursDansce cours  vous apprendrez   Identifier le but et la valeur de l'application AMS Connector  Installer l'application AMS Connector  administrateur syst me  Configurer l'application AMS Connector  administrateur syst me  Cr er un incident   l'aide de l'application AMS Connector  Cr er une demande de modification  RFC    l'aide de l'application AMSConnector  Cr er une demande de service   l'aide de l'application AMSConnector Publicvis Cecours s'adresse aux personnes suivantes  Clients AMS existantso Personnel des op rationso Personnel de s curit o Membres de l' quipe de support et d'infrastructure IT  Partenaires AWSPr requisNous recommandons que les participants au cours aient les connaissances suivantes  Connaissances de base des services ServiceNow et AMS D roulement ducoursSection 1  Introduction   l'application de connexion AMSModule 1  Introduction  Animation orale  Pr sentez le d fi client et expliquez en quoi AMSConnector est une solution  D crivez les avantages de l'application AMSConnector Section 2  T ches de l'administrateurModule 2  Installer l'application  D monstration  t l chargez et installez l'application AMSConnector et v rifiez que le connecteur est install  correctement  Demandez   l' quipe des op rations AMS de cr er l'utilisateur IAM avec les autorisations requises pour utiliser l'application AMS Connector  R cup rez la cl  d'acc s AWS et la cl  secr te depuis AWS Secrets Manager  D crivez les conditions pr alables   l'installation de l'application Module 3  Configurer l'application   D monstration  configurez un compte g r  Attribuez aux utilisateurs ServiceNow existants l'autorisation d'utiliser l'application AMSConnector  Utilisez la configuration guid e pour configurer le module incident et le moduleRFC  D crivez les diff rents modules de l'application AMSConnector  D crivez les t ches planifi es et donnez des exemples Section 3  T ches de l'utilisateurModule 4  Cr er un incident   D monstration  cr ez et soumettez un incident  tel qu'une instanceEC2 qui ne r pond pas  R solvez l'incident  Listez et d crivez les diff rentes cat gories d'incidents Module 5  Cr er une RFC  D monstration  cr ez et soumettez une RFC  par exemple le d ploiement d'une nouvelle instanceEC2  R pertoriez les diff rents types de modifications AMS Module 6  Cr er une demande de service  D monstration  cr ez et envoyez une demande de service  par exemple en posant une question sur la prise en charge d'AWS Network Firewall  Listez et d crivez les diff rentes demandes de serviceAMS Remarque   ce cours comporte des transcriptions ou des sous titres localis s  La narration est en anglais Pour afficher les sous titres  cliquez sur le bouton CC dans le coin inf rieur droit du joueur ,Amazon Web Services,AWS Skill Builder,-1,French,-1.0,https://www.classcentral.com/course/aws-managed-services-ams-advanced-servicenow-conn-72526
47161,6670,,Amazon Elastic Container Service (ECS),Amazon Elastic Container Service (ECS) Primer (French),DescriptionCe cours va au del  des concepts et des avantages de base de la conteneurisation et vous permet d'en savoir davantage sur Amazon Elastic Container Service  ECS  De plus  il traite de l'impl mentation des conteneurs sur AWS au moyen d'ECS et de services compl mentaires tels qu'Amazon Elastic Container Registry  ECR  Il d crit  galement des sc narios courants de microservices Remarque   ce cours comporte des transcriptions ou des sous titres localis s  La narration est en anglais Public vis Ce cours s'adresse aux personnes suivantes   D veloppeurs cloud  Personnel des op rations informatiques  Ing nieurs DevOps  D cideurs techniquesObjectifs du cours  la fin de ce cours  vous pourrez effectuer les t ches suivantes   D crire les d fis li s   la mise   l' chelle des architectures de microservices au niveau de l'entreprise  D finir des concepts ECS  tels que le cluster  la t che  la d finition des t ches et les services  D crire l'importance de la planification pour les charges de travail bas es sur des conteneurs  Diff rencier les types de lancement Fargate et EC2  S lectionner les strat gies appropri es de placement des t ches  D crire les mod les d'int gration avec les charges de travail communes bas es sur des conteneurs sur AWS  Expliquer comment appliquer la s curit  sur les t ches ECSPr requisPour assister   ce cours  il est recommand  d'avoir les connaissances suivantes   Introduction to Containers ou une compr hension basique des concepts de conteneur  Connaissances de base des r seaux  Connaissances de base d'AWS  Connaissances pratiques de la virtualisation M thode d'apprentissageCe cours utilise les m thodes d'apprentissage suivantes   Formation num riqueDur e30 minutesD roulement du coursCe cours aborde les concepts suivants   Qu'est ce qu'Amazon ECS   Scalabilit  et architectures de microservices  Composants ECS   T ches et services  Que sont les strat gies de placement   Comment ECS s'int gre t il   d'autres services AWS   Comment la s curit  est elle appliqu e aux t ches ECS  ,Amazon Web Services,AWS Skill Builder,-1,French,-1.0,https://www.classcentral.com/course/amazon-elastic-container-service-ecs-primer-frenc-72544
47164,6673,,Amazon Redshift,Best Practices for Data Warehousing with Amazon Redshift (French),Dans ce cours  vous d couvrirez les concepts de la mise en  uvre d un entrep t de donn es   l aide d'Amazon Redshift  Vous en apprendrez davantage sur la conception d une table de base  le stockage des donn es  les techniques d ingestion de donn es  et la gestion des charges de travail  Vous d couvrirez  galement l effet du dimensionnement des n uds et des clusters  Remarque  ce cours comporte des transcriptions ou des sous titres localis s  La narration est en anglais Pour afficher les sous titres  cliquez sur le boutonCC dans le coin inf rieur droit du lecteur ,Amazon Web Services,AWS Skill Builder,-1,French,-1.0,https://www.classcentral.com/course/best-practices-for-data-warehousing-with-amazon-r-72547
47179,6688,,-1,Introduction to Amazon Kinesis Analytics (French),Ce cours d'introduction   AmazonKinesisAnalytics vous aide   interroger des donn es de streaming ou   concevoir des applications de streaming compl tes avec SQL  Dans ce cours  nous expliquerons la mani re dont le service collecte  traite et analyse les donn es de streaming en temps r el  Nous verrons  galement comment utiliser et surveiller Amazon Kinesis Analytics et examinerons certains cas d'utilisation Remarque   ce cours comporte des transcriptions ou des sous titres localis s  La narration est en anglais ,Amazon Web Services,AWS Skill Builder,-1,French,-1.0,https://www.classcentral.com/course/introduction-to-amazon-kinesis-analytics-french-72562
