,Unnamed: 0.1,Unnamed: 0,Subject,Course Title,Description,Institute,Provider,Instructor,Language,Rating,Course_Link
2885,1898,,Deep Learning,"Deep Learning, Neuronale Netze & AI: Der Komplettkurs",Der Komplettkurs mit Python  Keras und Tensorflow 2  Erkenne Bilder  sage den Bitcoin Kurs vorher   schreibe eine AI   What you'll learn  Verwende Keras und Tensorflow  um Neuronale Netze zu erstellenEntwickle eine Artificial IntelligenceEntdecke Neuronale Netze und AI komplett am BeispielSchreibe eine Bilderkennung  die Autos auf einem Bild markiertEntwickle ein Modell  um den Preis von Bitcoin und Aktien vorherzusagenGeneriere Reden im Stil von Donald Trump Bewertungen von Kursteilnehmern Der absolute Wahnsinn unter den Kursen      Frank Meyer Ich habe bereits schon mehrere Kurse in dieser Richtung absolviert und der geh rt zu den Besten    Mederitsch Patrick Kursbeschreibung Dieser Kurs macht dich fit auf deinem Weg zum Deep Learning  und AI Spezialisten  Alle Themen werden anschaulich und am Beispiel erkl rt   dadurch ist dieser Lehrgang besonders leicht verst ndlich Zudem beherrscht du nach Abschluss des Kurses problemlos Tools wie Jupyter  Keras  Tensorflow 2 umgehen   das ist wichtig  wenn du das Wissen sp ter auf eigene Projekte anwenden m chtest Hier lernst du  wie Neuronale Netze funktionieren  wie Neuronale Netze Objekte in Bildern erkennen k nnen  wie mit Hilfe von Deep Learning Kunstwerke erstellt werden k nnen  wie du eine Artificial Intelligence erstellen kannst  wie du dasWissen auf eigene Daten anwenden kannstDadurch hast du die Themen Deep Learning   AIkomplett verstanden  und kannst sie auf deine Probleme anwenden Das besondere an diesem Kurs sind die umfangreichen Praxisbeispiele Bilderkennung  ist auf einem Bild ein Auto zu sehen Objekterkennung  wo ist das Auto Textgenerierung im Stil von Donald Trump mit Tensorflow jsEntwickle eine Artificial Intelligence f r ein Spiel  Flappy Bird  die einen unglaublich hohen Highscore erreicht  10000 Beschleunige die Berechnung mit einer Grafikkarte aus der Amazon Cloud,-1,Udemy,"Taught by
Jannis Seemann (CodingCourses.TV) and Jannis Seemann",German,4.6,https://www.classcentral.com/course/udemy-deep-learning-und-ai-25732
2908,1921,,Deep Learning,"Deep Learning, Neuronale Netze und TensorFlow 2 in Python",Werde zum Machine Learning und Artificial Intelligence Experten  Neural Networks mit TensorFlow 2 und Keras   What you'll learn  Verwende die neuste TensorFlow VersionVerstehe wie Neuronale Netzwerke wirklich funktionierenImplementiere die Grundbausteine eines NN nachMeistere das Deep Learning  DNN  CNN  RNN etc Das Erkennen von handgeschriebenen ZahlenDas Erkennen von Hunden und Katzen auf BildernDas Erkennen von Objekten Autos Flugzeuge etc auf BildernDie Klassifizierung von echten FilmbewertungenEine KI f r ein Videospiel programmieren Hinweis  Der Kurs wurde im Januar 2022 erneuert und ist mit der neusten TensorFlow Version 2 7 voll kompatibel Bewertungen von Kursteilnehmern F rmichderbeste deutschsprachige Deep Learning Kurs LutzMarcus DerDozenthatmeinerMeinungnachdiewichtigstenPunktef rdenEinstiegindasDeepLearningangesprochenundmanmerktdeutlichseineErfahrungaufdemGebiet NilsKleinrahm HabenacheinemschnellenEinstiegindasThemaNeuronaleNetzwerkegesuchtundderKurshatdieErwartungenweit bertroffen DanielTrautvetter Kursbeschreibung NeuronaleNetzwerkesindinallerMunde DuwillstderenAufbauverstehenundauf eigene Probleme anwenden DannistdieserKursgenaurichtigf rdich DuwirsteigeneNeuronaleNetzwerkemitPython TensorFlow2undKerasentwickeln k nnenunddieseaufrealeProblemeanwendenk nnen Wir werden viele Grundbausteine selber implementieren  das hei t im Gegensatz zu vielen anderen Tutorials im Internet wo es nur ein paar Zeilen Code gibt  wirst du wirklich verstehen wie die einzelnen Layer arbeiten und funktionieren Denn nur dann versteht man wirklich wie die Netzwerke intern funktionieren und erst dann kann man eigene Probleme verstehen und l sen Dieser Kurs besteht aus folgenden Themengebieten GrundlagenderPythonProgrammierungGrundlagendesMachineLearningsGrundlagenvonNeuronalenNetzwerkenAlleFeaturesvonTensorFlow2undTensorBoardGrundlagenderDigitalenBildverarbeitungConvolutionalNeuralNetworks CNN State of the art Netzwerke wie ResNet und DenseNetRecurrentNeuralNetworks RNN Long Short Term Memory LSTM Einf hrung in das Natural Language Processing  NLP Einf hrung in das ReinforcementLearning AI Werde noch heute ein Profi  in der Technologie von Morgen Wir sehen uns im Kurs ,-1,Udemy,"Taught by
Jan Schaffranek",German,4.6,https://www.classcentral.com/course/udemy-deep-learning-grundlagen-neuronale-netzwerk-25755
3270,2283,,CompTIA Network+ (Plus),Computer-Netzwerke (CompTIA Network+) - der umfassende Kurs,Lerne alle wichtigen Technologien moderner IT Netzwerke inklusive Vorbereitung auf das Examen CompTIA Network   What you'll learn  Nach dem Kurs bist du in der Lage  alle wesentlichen Technologien moderner IT Netzwerke zu verstehen und einzuordnenDazu geh ren unter anderem Ethernet  VLANs  Port Security  Switching und Routing  Firewalls  DMZ  VPN und RAS  WLAN  Netzwerk Management  IT Sicherheit und IPv6Au erdem erf hrst du  wie du Windows und Linux im Netzwerk konfigurierst und wie Active Directory  DNS  und Webserver sowie andere Serverdienste eingerichtet werdenAm Ende des Kurses kannst du viele Technologien selbst praktisch einsetzenDer Kurs bietet eine optimale Vorbereitung auf die Zertifizierung CompTIA Network Mit diesem Kurs erh ltst du fundiertes Grundlagen Wissen  das f r fast alle IT Bereiche wertvoll ist Dieser umfangreiche Kurs geht auf alle wichtigen Themen im Bereich IT Netzwerke ein und vermittelt nicht nur fundierte Grundlagen sondern zeigt viele Technologien dar ber hinaus ganz konkret in der Praxis  Angefangen von der Netzwerk Hardware  ber die IP Adressierung und das Routing bis hin zu einer fundierten Einf hrung in das Next Generation Protokoll IPv6 lernst du hier alles  was du ben tigst  um Theorie und Praxis moderner Computer Netzwerke zu verstehen  Der Kurs enth lt einen gro en Security Teil  in dem Firewalls  VPNs und andere Schutzmechanismen detailliert erkl rt werden  Das Spektrum der Themen deckt den Inhalt der Zertifizierung CompTIA Network  ab  Durch zahlreiche Zusatzmaterialien und Testfragen kannst du dich optimal auf diese wertvolle Zertifizierung und das dazu notwendigeExamen N10 006 vorbereiten ,-1,Udemy,"Taught by
Eric Amberg",German,4.6,https://www.classcentral.com/course/udemy-computer-netzwerke-network-26127
3340,2353,,German,Learn German better then #duolingo,Online German Course For Beginners  Learn The German Language Fast and Easy    What you'll learn  Greet in GermanIntroduce yourself in GermanTell others where you come from Ask others where he she self comes fromRespond in positive and negative answers  Yes  I com from  No  I do not come from Have more self confidence in engaging  speaking and using the German language Annie B W   This is a nice introduction to the German language  The material is presented in an easy to follow manner and the instructor is pleasant to listen to throughout the course  Very good for those who know nothing about German Do you want to learn the German language in aeasy way Are the courses offered in your home town to expensive or you wantflexible times Then I can help youwith myOnline German Language Course In this class you will learnthe 5 ways of greetings in the German language Followed by a  Recap Session  where you canimplement your knowledgebased on the first class The last part contains apracticalpart  where you canlisten and watchthe German vocabulary    which we discussed in this classtoimproveyour German languagespeaking skills More over you will learn how toexpress yourself and say your name and ask the name of others in German After all the theory you have to chance for practicing by listening to the German audio visual slides  too Viel Spa  Enjoy it UPDATE  17 03 2017  If there is a high demand  I am going to expand this course  Update 19 03 2017   I extended the course with grammar 1  the declination of  hei en with the threepersonal pronouns  Ich  Du   Sie 2  explaining the difference between  Du     Sie  3  the Expression  Aussage  and Question  Frage  sentences  Syntax Note  I don't offer any certificate anymore ,-1,Udemy,"Taught by
Harun German M.A. (Islamic Studies)",German,4.8,https://www.classcentral.com/course/udemy-harungerman-26198
3441,2456,,Microsoft Excel,Excel Best Practices - mit wenig Aufwand viel erreichen!,Der ehrliche und pragmatische Excel Kurs  Schnelle L sungen f r die h ufigsten Probleme   What you'll learn  Lerne  mit welchen Tricks ich seit zwanzig Jahren 80 Prozent aller Excel Probleme im B roalltag l se Lerne  wie Daten aussehen und strukturiert sein sollten  und was die meisten Kollegen nicht wissen Hol Dir die besseren Jobs mit dem neuen Excel Wissen Lerne  wie man die h ufigsten Aufgaben im Job super schnell und effizient l st Mit den Methoden aus diesem Kurs wirst Du keine Probleme mehr mit Excel haben und in der Lage sein  in Zukunft anderen zu helfen  ACHTUNG  Dieser Kurs ist nicht f r jedermann  Hier geht nicht um Perfektionismus  sondern um praktische L sungen im Arbeitsalltag  Ich erkl re Dir genau  warum ich seit 20 Jahren mit den wichtigsten Handgriffen immer wieder erfolgreich bin  Wenn Du einmal verstanden hast  WARUM typische Probleme entstehen und wie man sie EINFACH l sen kann  hast Du den Schl ssel f r den vollen Erfolg im Job  Wer lieber  ber die beste Formel diskutiert  ist hier falsch  Wenn man das PROBLEM einmal VERSTANDEN hat  bleibt es der eigenen Kreativit t  berlassen  die Formeln so auszutauschen  dass sie einem selbst am besten passen Denn 80  aller Probleme mit Excel haben gar nichts mit komplizierten Formeln zu tun  Meistens fehlt einfach die richtige Denkweise und eine Handvoll von Formeln  mit denen man praktisch jedes Problem l sen kann  Meistens l uft es auf den effizienten Vergleich mehrerer Tabellen hinausoder schlechte Datenqualit t  Und genau darum geht es in diesem Kurs Man braucht nur Das Verst ndnis der typischen ProblemeEinige supereffektive Excel FormelnDas richtige Mindset  um solche Probleme nachhaltig in den Griff zu bekommen Lerne die wichtigsten Excel Tricks  insbesondere R ume jede Excel Tabelle auf  insbesondere im BusinessumfeldF lle fehlende Informationen auf  automatische Updates aus zugeschickten Dateien Finde sehr schnell Unterschiede zwischen zwei Excel Tabellen  z B  Deine und das Update eines Kollegen Lerne  wie Du die gefundenen Fehler effektiv kommunizierst und behebstWas sind Inkonsistenzen  Verstehe  finde sie und eliminiere sie Lerne Formel Alternativen  die Dir so noch niemand gezeigt hat Dieser Kurs enth lt herunterladbare Excel Dateien  Jede Lektion erh lt genau die Files  Vorher  und Nachher Version  die dort besprochen werden  als Anhang zu jeder Lektion Funktioniert mit jeder Excel Version ,-1,Udemy,"Taught by
Sebastian Glöckner",German,4.4,https://www.classcentral.com/course/udemy-erfolgreich-im-job-beste-excel-ninja-tricks-26303
3444,2459,,Microsoft Excel,Excel VBA&Makro Programmierung: Jetzt richtig durchstarten!,Excel VBA und das Excel Objektmodell von Grund auf verstehen und somit Excel Arbeitsabl ufe automatisieren   What you'll learn  Automatisierung von Routineaufgaben mit VBADas Lesen und Schreiben von Makros und VBA CodeGrundlegende ProgrammiertechnikenAnpassung des Userinterfaces und Erweiterung durch Steuerelemente DialogeAusf hrung von Makros abh ngig von Ereignissen  welche durch den User ausgel st werdenBeschleunigung von VBA CodeOffice bergreifende VBA Programmierung  PowerPoint  Word  Outlook  SQL  EXCELPROGRAMMIERUNGVON GRUND AUF ERKL RT L stige Routinearbeiten automatisieren und jede Menge ZeiteinsparenBestehende Makrosverstehen und eigene Programme schreibenMit selbst erstelltenExcel Tools gl nzenInhalte aus Excel nach PowerPoint und Word  berf hren  per Outlook versenden und in SQL Datenbanken schreiben bersichtliche Kursstruktur und daher auch gut als Nachschlagewerk geeignetIn diesem VBA Online Kurs lernst Du das Programmieren mit Excel Dazu geh rt nicht nur dasAufnehmen und Bearbeiten von Makros  sondern auch dasSchreiben von VBA Code Dadurch wirst Du in der Lage sein  kleine Programme zu erstellen die Dir helfen Teile deiner Arbeit zu automatisieren Wenn Du also schon immer mal VBA loslegen wolltest oder bereits VBAarbeitest  Dirabernoch nie richtig die Grundlagen angeschaut hast  dann w rde ich mich freuen Dich in dem VBA Kurs begr en zu d rfen Viele Gr eDaniel KoganPS Im Schnitt nutzen meine KursteilnehmerExcel 7h Woche bzw  300h Jahr oder  ber 10 000h Berufsleben Das sindmehr als 5 Arbeitsjahre  die man sich nur mitExcel besch ftigt  Kleine Produktivit tszuw che und Effizienzsteigerungen machen somit  ber die Zeit einen riesen Unterschied und k nnenDir potenzielltausende von Stunden einsparen ,-1,Udemy,"Taught by
Daniel Kogan",German,4.6,https://www.classcentral.com/course/udemy-excel-programmierung-vba-26306
3447,2462,,Microsoft Excel,"Excel 2010 - 2019 für Präsentationen, Pivot Tabellen & Druck",Auswertungen  Analysieren  Pr sentation  Diagramme und Pivot Tabellen stellen f r dich in Excel kein Problem mehr dar   What you'll learn  Effizienter mit Excel arbeitenTabellen f r den Druck und Pr sentationen vorbereitenAuswertungen in Excel durchf hrenMehr Daten bersicht in Excel TabellenPivot Tabellen anzuwenden und zu analysieren Dieser Kurs richtet sich an alle Personen  die beruflich viel mit Microsoft Office Programmen zu tun haben und den besseren Umgang mit Microsoft Excelerlernen m chten LerneTabellen zu analysieren  zu pr sentieren  auszuwerten und f r den Druck vorzubereiten so wieviele n tzliche Tipps Tricks  um deine Fertigkeiten in MicrosoftExcel f r deinen B ro Alltag zu perfektionieren Unter anderem lernst du in diesem Kurs folgendewichtigePunkte f r den B ro Alltag  sowie noch vieles mehr Auswerten von bestimmten ZellenArbeiten mit Wochentagen und bedingten FormatierungenEine Ampelfunktion mit Rot  Gelb und Gr n erstellenDas Pivot Tabellen Einmaleins  Erstellen  Bearbeiten und AnalysierenZeitachsen und Datenschnitt mit Pivot Tabellen erstellenDiagramme  Layout und Filtern von Pivot TabellenBr che in ExcelDatenbankmasken in ExcelHilfe f r FormelnTabellen optisch f r Pr sentationen und den Druck vorbereitenGeheime Auswahl  und Ranglisten erstellenExcel Kopf  und Fu zeilen f r den Druck anpassenMakro GrundlagenUnd viele weitereTipps   Tricks f r ein effizientesArbeiten mit ExcelDieser Kurs wurde in Excel 2019 aufgezeichnet und eignet sich auch bestensf r die Excel Versionen 2010  2013  2016  sowie 365 Ich freue mich  dich in meinem Kurs begr en zu d rfen und dich durch dieses umfangreiche Programm zu begleiten  Schreibe dich jetzt in den Kurs ein und fange noch heute an  dein Wissen  ber Microsoft Excel zu erweitern und Excel optimal f r deinen B roalltag zu nutzen ,-1,Udemy,"Taught by
René Fürst",German,4.2,https://www.classcentral.com/course/udemy-excel-2010-2019-fur-prasentationen-pivot-ta-26309
3532,2547,,Wireshark,Hacking und Netzwerkanalyse mit Wireshark - Der Komplettkurs,Entdecke die Geheimnisse der Netzwerkkommunikation und lerne  wie du Wireshark zum Hacking und Troubleshooting einsetzt  What you'll learn  Nachdem du diesen Kurs absolviert hast  bist du in der Lage  Wireshark optimal f r deine Zwecke einzusetzenDu kennst die wichtigsten Konfigurationsoptionen  die Wireshark bietetDu verstehst die Kommunikation vieler wichtiger TCP IP basierenden Protokolle und der dahinterstehenden AnwendungenDu kannst die Analyse  und Auswertungsfunktionen von Wireshark effektiv einsetzen und auch komplexe Situationen analysierenDu bist in der Lage  Wireshark f r White Hat Hacking und Penetration Testing einzusetzen  um Sicherheitsl cken zu finden Wireshark ist der bekannteste und am weitesten verbreitete Netzwerk Sniffer und eines der Top Ten Security Tools  Mit Wireshark kannst du Netzwerk Pakete bis in das kleinste Bit analysieren  interessanten Traffic filtern und umfassende Auswertungen durchf hren Daher ist das Tool gleicherma en beliebt bei Hackern und Netzwerk Administratoren  In diesem Kurs lernst du Wireshark von der Pike auf kennen und erf hrst  wie du mit Wireshark vertrauliche Daten aufdeckst  effektiv Troubleshootingdurchf hrst und die Kommunikation in deinem Netzwerk umfassend analysieren kannst  Dabei gehen wir konsequent praktisch vor  so dass du vom ersten Video an selbst mit Wireshark arbeiten kannst  Du schaust mir  ber die Schulter und wir machen gemeinsam eine spannende Reise durch die Welt der TCP IP Kommunikation  bei der wir nicht nur lernen  wie die einzelnen Protokolle im Detail funktionieren  sondern zudem Fehler analysieren werdenund auch vertraulicheInformationen zusammentragen  die f r Hacker und Penetration Tester relevant sind  Du erf hrst  wie du Wireshark an deine Bed rfnisse anpassen kannst und z B  Mitschnitt  und Anzeigefilter definierst  Pakete einf rbst oder die umfangreichen Analyse  und Auswertungsfunktionen von Wireshark effektiv einsetzt  Dabei wirst du staunen  was Wireshark alles f r dich tun kann  um deine Netzwerk Analysen zu unterst tzen  Dieser Kurs geht weit  ber eine oberfl chliche Einf hrung hinaus und zeigt dir auch fortgeschrittene Techniken  mit denen du zum Wireshark Profi wirst  Nachdem du diesen Kurs durchgearbeitet hast  wirst du Wireshark sehr gut kennen und genau wissen  wie du das Tool optimal einsetzt  um deine eigenen Netzwerk Analysen durchzuf hren ,-1,Udemy,"Taught by
Eric Amberg",German,4.4,https://www.classcentral.com/course/udemy-hacking-und-netzwerkanalyse-mit-wireshark-d-26396
3534,2549,,Ethical Hacking,Ethical Hacking mit Python in der Praxis: Der Komplettkurs,Werde White Hat Hacker  Lerne PenTesting  Password Cracking  Network Hacking  Kali Linux  Keylogger  Man in the Middle   What you'll learn  Du hast ein fundiertes Verst ndnis f r die Vorgehensweise von HackernDu kennst wichtige Angriffsvektoren und Wege  auf denen Computersysteme angegriffen werden k nnenDu kannst eigene Hacking Tools schreiben  f r Penetration Tests Da du wei t  wie Hacking Angriffe funktionieren  kannst du dich besser vor solchen sch tzen Um Hacker zu verstehen  musst du lernen  wie Hacker zu denken  In diesem Kurs versetzt du dich in die Perspektive des Angreifers und testest verschiedene Angriffsszenarien aus  Damit erlebst du am konkreten Beispiel  wie Schwachstellen genutzt werden  welche Gefahren deinen Daten drohen  und wie du  hnliche Attacken auf dich vermeiden kannst  DIESES WISSEN DARFST DU NICHT VERWENDEN  UM ANDEREN LEUTEN ZU SCHADEN  Du lernst unter anderem  Wie Passw rter gespeichert werden  wie du sie knacken kannst  und wie du dich davor sch tztWie ein professioneller Hacking Angriff abl uftWelche Werkzeuge zur Absicherung von Computersystemen eingesetzt werdenWie du aus Metadaten Bewegungsprofile erstellst  und wie du die Kontrolle dar ber zur ck erlangstWie du einen Keylogger erstellst und ihn einsetzt  inkl  Schutz davor Welche sensiblen Daten dein Browser  ber dich speichert und wie ein Angriffer sie auslesen kannMit welchen Mitteln ein Man in the Middle Angriff  MITM  durchgef hrt werden kann und warum er so gef hrlich istWie du mit deinem eigenen Proxy einen MITM Angriff startest und Inhalte manipulieren kannstAnstatt mit fertigen Hacking Programmen zu arbeiten  lernst du hier  wie du mit Hilfe der Programmiersprache Python eigene Hacking Tools erstellst und einsetzt  Python ist die beliebteste Programmiersprache unter Hackern und Penetration Testern  da sie so flexibel und einfach ist   Zu allen Themen gibt es Praxis Workshops  damit du nicht nur theoretische Kenntnisse erwirbst  sondern gleich selbst und hautnah erf hrst  wie Hacker vorgehen k nnen  um deine Systeme anzugreifen  Wie die Profis beschr nkst du dich damit nicht nur auf fertige Tools sondern bist in der Lage  deine Werkzeuge mit Hilfe von Python f r jede Situation anzupassen  um eigene Penetration Tests durchzuf hren  Nach Abschluss des Kurses hast du solide Kenntnisse  ber g ngige Hacking Angriffe und wie du dich dagegen sch tzen kannst  Dar ber hinaus kannst du mit der Lieblings Programmiersprache der Hacker  n mlich Python  eigene Tools schreiben  die dich bei Penetration Tests im Rahmen des Ethical Hackings unterst tzen ,-1,Udemy,"Taught by
Eric Amberg, Jannis Seemann (CodingCourses.TV) and Jannis Seemann",German,4.2,https://www.classcentral.com/course/udemy-ethical-hacking-mit-python-26398
3541,2556,,Ethical Hacking,Ethical Hacking (CEHv10) - Der umfassende Kurs,Werde Penetration Tester  Lerne Kali Linux  Wireshark  Nmap  Metasploit  Password Cracking  Sniffing  Keylogger u v m   What you'll learn  Erhalte eine umfassende und fundierte Hacking Ausbildung und werde Ethical HackerLerne die einschl gigen Hacking Tools  wie Nmap  Wireshark  Metasploit   Co  in der Praxis kennenLerne Kali Linux  die professionelle Plattform f r Hacker und Penetration Tester kennenF hre Exploits aus  die Windows  und Linux Systeme kompromittieren und erhalte Kontrolle  ber die ZielsystemeErstelle eine Hacking Laborumgebung  um alle Angriffe praktisch zu testen und  ben zu k nnenErfahre in der Praxis  wie Hacker Webserver und Webanwendungen angreifen und wie SQL Injection funktioniertErfahre  welche Stufen ein professioneller Hacking Angriff umfasstLerne  mit welchen Methoden und Tools du WLAN  und Mobile Systeme hacken kannst  Ich sch tze die Kurse von Eric Amberg sehr  da er nicht nur theoretisches lehrt  sondern auch praktisches  Er scheut sich nicht  alles erz hlte auch real vorzuf hren  Deswegen freu ich mich auf die weiteren Videos  Da ich gerade die Zertifizierung zum CEHv10 anstrebe  kommt mir dieser Kurs SEHR gelegen  Endlich ein CEH Kurs mit praktischen Beispielen  TOP    Rudolf Werner  Du suchst nach einem Einstieg in die Welt der EthicalHacker und Penetration Tester  Du m chtest wissen  wie Hacker vorgehen  um Computersysteme und  Netzwerke anzugreifen und Schwachstellen auszunutzen  Dann bist du hier genau richtig  Als Experte und Berater f r IT Sicherheit habe ich meine langj hrige Erfahrung in dieses Videotraining einflie en lassen und einen einmaligen Kurs f r dich erstellt In diesem umfangreichen Kurs lernst du nicht nur  wie Hacking Angriffe funktionieren und welche Tools und Methoden hierbei zum Einsatz kommen sondern du erh ltst zudem eine fundierte und praxisorientierteHacking Ausbildung  die dich optimal auf die Praxis als Penetration Tester vorbereitet  Beachte Der Kurs ist noch in der Entwicklung  Er ist mit  ber 21 Stunden schon jetzt sehr umfangreich  wird aber laufend weiterentwickelt und erh lt regelm ig weitere Inhalte Du lernst unter anderem Wie du das perfekte Hacking Lab aufbaustWelche Stufen ein professioneller Hacking Angriff umfasstMit welchen Tools und Methoden Angreifer alles  ber ihre Opfer in Erfahrung bringenWie du Nmap optimal einsetzen kannst  um das Zielnetzwerk auf Schwachstellen zu analysierenWarum Wireshark eines der Lieblingswerkzeuge von Hackern istWas es mit Buffer Overflows auf sich hat und wie du deine eigenen BO Scripts schreiben kannstWie du das umfassende Metasploit Framework nutzen kannst  um vielf ltige Angriffe vorzubereiten und durchzuf hrenMit welchen Techniken du deine Payload vor der Entdeckung durch AV Systeme und IDS IPSsch tzen kannst Warum in vielen Szenarien Privilege Escalation der entscheidende Schritt ist  um das Opfersystem zu  bernehmenMit welchen Tools duPassw rter inunterschiedlichen Szenarien knackenkannstWie SQL Injection  XSS und andere Angriffe auf Webanwendungen funktionierenu v m Mit diesem Kurs erh ltst du dein perfektes Starterpaket  um als Ethical Hacker und Penetration Tester durchzustarten  Neben den Angriffstechniken erf hrst du zu jedem Angriffsvektor  welche Verteidigungsma nahmen effektiv sind und worauf es ankommt  um den Black Hats einen Schritt voraus zu sein  Versetze dich in den Angreifer  um die wahren Schwachstellen deiner Computersysteme aufzudecken  Nur so ist ein effektiver Schutz m glich Nachdem du diesen Kurs und alle  bungen und Aufgaben absolviert hast  wirst du auf dem besten Weg zu einem f higen Ethical Hacker und Penetration Tester sein  Starte noch heute deine Karriere als Ethical Hacker und erweitere dein IT Wissen um einen der wichtigsten Bereiche in der heutigen Computerwelt ,-1,Udemy,"Taught by
Eric Amberg",German,4.6,https://www.classcentral.com/course/udemy-ethical-hacking-der-komplettkurs-26405
3613,2628,,LPIC-1 Certification,LPIC-1 Linux-Bootcamp - In 30 Tagen zum Linux-Admin,Lerne Ubuntu Linux und CentOS  Starte deine Karriere als Linux Admin mit der Zertifizierung zum LPIC 1  What you'll learn  Installation von Linux Systemen unter Ubuntu und CentOSGrundlegendes Arbeiten mit der ShellSoftware Installation mit apt und yum  dpkg und rpmArbeiten mit EditorenBenutzer  und RechteverwaltungUmgang mit Dateien und VerzeichnissenFestplatten und Hardware verwaltenDen Linux Systemstart mit SysVinit und Systemd verstehenAutomatisierte Aufgaben mit CronjobsSecret Ninja Tricks auf der KommandozeileShellskriptingNetzwerkgrundlagen und  KonfigurationArbeiten mit DruckernWeb  und Mailserver KonfigurationLinux Security In diesem Kurs lernst du den Umgang mit Linux Systemen vom ersten Schritt bis zur fortgeschrittenenKonfiguration und Administration  Dabei konzentrieren wir uns auf die Hintergrund Konzepte und die Arbeit auf der Kommandozeile  da Linux hier seine gro en St rken ausspielt  Damit begibst du dich von Anfang an auf professionelles Niveau und wirst in kurzer Zeit ein Linux Profi   egal  ob f r deine Arbeit alsAdministrator  als EthicalHacker oder einfach als Poweruser Du erf hrst  wie du Linux installierst und wo die Unterschiede zwischen den Distributionen liegen  Dabei lernst du auch die wichtigsten distributionsspezifischenTools kennen Letztlich geht es allerdings um die Gemeinsamkeiten und die dahinterliegenden Konzepte der Benutzer  und Prozessverwaltung und der effektiven Verwendung der Kommandozeile  Shell genannt Neben den wichtigsten Verwaltungsaufgaben schauen wir uns auch diverse kommandozeilen basierte Tools an  die dir in der t glichen Arbeit mit Linux weiterhelfen Dabei lernst du auch die Shellskripte kennen  mit denen du Routine Aufgaben perfekt automatisieren kannst Wer eine gr ndliche Einf hrung in Linux Systeme sucht und sich nicht nur auf der grafischen Oberfl che mit Klicki Bunti tummeln m chte  erh lt hier ein fundiertes und umfangreichesStarter Paket f r die Arbeit mit Linux  Dies ist sowohl f r zuk nftige Linux Administratoren als auch f r Ethical Hacker und Poweruser der perfekte Einstieg in Linux ,-1,Udemy,"Taught by
Jannis Seemann (CodingCourses.TV), Jannis Seemann and Eric Amberg",German,4.6,https://www.classcentral.com/course/udemy-lpic-1-linux-bootcamp-in-30-tagen-zum-linux-26478
